url,ssl,age,status_code,blacklisted_words,is_phishing
nypost.com,TRUE,9660,200,"['gift', 'real', 'seller', 'buyer', 'fast']",0
nextdoor.com,TRUE,6968,200,['trusted'],0
u1965047.plsk.regruhosting.ru/148/,TRUE,5442,200,[],1
mozilla.com,TRUE,10372,200,['spam'],0
u1965047.plsk.regruhosting.ru/227/,TRUE,5442,200,[],1
www.direct3.smbc.co.jp.aib.taobtianmb.com/ibg/client/home.php,TRUE,78,200,"['phishing', 'real']",1
behance.net,TRUE,6334,200,"['spam', 'scam', 'fraud', 'real']",0
u1965047.plsk.regruhosting.ru/116/,TRUE,5442,200,[],1
sweb.ru,TRUE,7884,200,"['gift', 'fast']",0
fastly.net,TRUE,4345,200,"['real', 'trusted', 'fast']",0
zhihu.com,TRUE,5749,200,[],0
ipfs.io/ipfs/QmbopVdMayZx2pAsajHWEARmWsX8EY4AV2NEf5FudbHKY6,FALSE,3222,410,[],1
tripod.com,TRUE,10391,200,[],0
aol-108571.weeblysite.com/,FALSE,3736,404,[],1
github.io,TRUE,3655,200,[],0
aol-109253.weeblysite.com/,FALSE,3736,404,[],1
onedrivefilebox.weebly.com/,TRUE,6193,200,[],1
www.direct3.smbc.co.jp.aib.hubigpo.com/sanjin/client/index.php,FALSE,104,404,[],1
www.starportgame.com/login.irs.gov/step1.html,FALSE,7147,403,[],1
aol-106838.weeblysite.com/,FALSE,3736,404,[],1
xhamster.com,TRUE,5823,200,"['gift', 'real']",0
t.co/XWi1OyxYYZ,TRUE,4703,200,[],1
miseajours.builderallwppro.com/wp-content/dechu/Verifiera_din_leveransadress/,TRUE,629,200,"['gift', 'surprise', 'fast']",1
360.com,TRUE,8405,200,['fast'],0
ali213.net,TRUE,7932,200,"['gift', 'real']",0
porto-hml.plusoftedtech.com.br/,TRUE,637,200,[],1
fleek.ipfs.io/ipfs/bafybeih7vmipmlhrmnifibc2mraaoxoayfifu5bus74j2iecrhbhgnbghq/adobes1.html,FALSE,3222,410,[],1
chaturbate.com,FALSE,4397,403,[],0
revopush.com,TRUE,1356,200,[],0
aol-106255.weeblysite.com/,FALSE,3736,404,[],1
pankopeblso.wpengine.com/fix/deoulin/,FALSE,4750,403,[],1
smzdm.com,TRUE,4638,200,"['real', 'fast']",0
recipes.atlantacompass.com/Oney/Je%20me%20connecte.php,FALSE,784,404,[],1
w3schools.com,TRUE,8391,200,['fast'],0
es.lngdirect-soportes.co/,TRUE,0,200,['phishing'],1
howstuffworks.com,TRUE,9010,200,"['surprise', 'real']",0
www.vxtbtm.com/ibg/client/home.php,TRUE,67,200,"['phishing', 'real']",1
ria.ru,FALSE,8112,403,[],0
t.co/XynioN4TFf,FALSE,4703,404,[],1
digg.com,TRUE,8421,200,"['real', 'fast']",0
u1965047.plsk.regruhosting.ru/55/,TRUE,5442,200,[],1
drupal.org,TRUE,7990,200,"['real', 'trusted']",0
okta.com,TRUE,6848,200,"['fraud', 'trusted', 'fast']",0
u1965047.plsk.regruhosting.ru/75/,TRUE,5442,200,[],1
xing.com,TRUE,11156,200,[],0
poki.com,TRUE,7998,200,"['surprise', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/259/,TRUE,5442,200,[],1
att.net,TRUE,10681,200,"['scam', 'surprise', 'trusted', 'fast']",0
time.com,TRUE,10705,200,"['spam', 'scam', 'gift', 'real']",0
dytt8.net,TRUE,4786,200,[],0
intuit.com,TRUE,10614,200,[],0
mixcloud.com,TRUE,5448,200,[],0
apitv.sistemaathos.com/lp,TRUE,3037,200,['gift'],1
npmjs.com,TRUE,4740,200,[],0
marriott.com,TRUE,11023,200,['gift'],0
www.direct3.smbc.co.jp.aib.ndsdusvip.com/sanjin/client/index.php,FALSE,103,404,[],1
repubblica.it,TRUE,9797,200,['real'],0
salesforceliveagent.com,TRUE,4407,200,[],0
u1965047.plsk.regruhosting.ru/162/,TRUE,5442,200,[],1
xiaohongshu.com,TRUE,4125,200,[],0
ount.lule-burgas.com/jp,FALSE,357,200,[],1
u1965047.plsk.regruhosting.ru/53/,TRUE,5442,200,"['gift', 'seller']",1
webs.com,TRUE,10204,200,['real'],0
zdnet.com,TRUE,10181,200,"['scam', 'gift', 'real', 'buyer', 'fast']",0
t.co/Iq3mOz92f6,TRUE,4703,200,[],1
yahoomail02update.weeblysite.com/,FALSE,3736,404,[],1
www.creditrepairr.com/wp-includes/js/jcrop/cgi/BOfA/Validation/login.php,TRUE,2410,200,[],1
u1965047.plsk.regruhosting.ru/108/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/23/,TRUE,5442,200,[],1
dnsdomen.com,TRUE,2201,200,[],0
cashstar.com,TRUE,8710,200,"['fraud', 'gift', 'trusted', 'fast']",0
u1965047.plsk.regruhosting.ru/34/,TRUE,5442,200,[],1
indiegogo.com,FALSE,5806,403,[],0
tableau.com,TRUE,9757,200,"['real', 'trusted', 'fast']",0
capitalone.com,TRUE,10226,200,"['fraud', 'real']",0
infortelec.net/wp-includes/blocks/paragraph/t/ali1/ali/login.php?email=phishing@copart.com,FALSE,635,406,[],1
jotform.com,TRUE,6331,200,"['gift', 'trusted']",0
docs.google.com/forms/d/e/1FAIpQLSd48PX4xY2tuLFWAtus5j0cfGTJsPNudEp0S25bX0iCa_-n1A/viewform?usp=send_form,FALSE,9310,403,[],1
withgoogle.com,TRUE,5227,200,['trusted'],0
uve98-e24gh-42gh-4gh22g-g32.infura-ipfs.io/ipfs/QmZ8TZb89CsDWA6AnrRQPHu688SFFJp8bYHq7NuwJKqnK7,TRUE,1137,200,[],1
yahoo-103531.weeblysite.com/,FALSE,3736,404,[],1
meinpaket.nsurecorp.com/web-ekp/,FALSE,1591,406,[],1
atlassian.com,TRUE,8028,200,"['real', 'trusted']",0
artstation.com,FALSE,6511,403,[],0
youronlinechoices.com,TRUE,5132,200,[],0
gofundme.com,FALSE,4797,502,[],0
ftp.rootsquarex.com/pt/index.html,FALSE,368,406,[],1
rsc.org,TRUE,10860,200,[],0
dropbox.com,TRUE,10119,200,"['real', 'trusted', 'fast']",0
mozilla.org,TRUE,9178,200,['fast'],0
agoda.com,TRUE,6935,200,"['gift', 'real', 'trusted', 'seller']",0
u1965047.plsk.regruhosting.ru/36/,TRUE,5442,200,"['gift', 'seller']",1
wikimedia.org,TRUE,7301,200,['real'],0
u1965047.plsk.regruhosting.ru/84/,TRUE,5442,200,"['gift', 'seller']",1
gett-support-verify-info.start.page/,TRUE,726,200,['real'],1
rackspace.com,TRUE,8976,200,"['trusted', 'fast']",0
getbootstrap.com,TRUE,4078,200,"['real', 'fast']",0
belcoavia.ro/wp-content/uploads/js/BOfA/BOfA/BOfA/Validation/login.php,FALSE,5737,404,[],1
u1965047.plsk.regruhosting.ru/71/,TRUE,5442,200,[],1
manager.infomaniak.172-174-193-23.cprapid.com/manager/login.php,TRUE,1396,200,[],1
u1965047.plsk.regruhosting.ru/95/,TRUE,5442,200,[],1
ecommerce.tomlinson.mx/vendor/yiisoft/yii2-debug/src/actions/email/index.html,TRUE,2450,200,[],1
arlo.com,TRUE,7084,200,"['real', 'seller', 'fast']",0
rosintel.com,TRUE,7678,200,['fast'],0
here.com,TRUE,10136,200,"['real', 'trusted', 'fast']",0
dailymotion.com,TRUE,6570,200,[],0
aol-103070.weeblysite.com/,FALSE,3736,404,[],1
myhostadmin.net,TRUE,7106,200,[],0
direct.smbcc-co-jp.dauctionpei.com/ibg/client/home.php,TRUE,300,200,"['phishing', 'real']",1
azure.com,TRUE,10365,200,"['fraud', 'real', 'trusted', 'fast']",0
trademarkdrivewithus.blob.core.windows.net/orbit/sharp.html,TRUE,10077,200,[],1
115.com,TRUE,8810,200,[],0
duckduckgo.com,TRUE,5600,200,[],0
48519283-86de-4ef6-9db2-7be27af47c73.htmlcomponentservice.com/get_draft?id=485192_b5206d74a218c8bbdd9f624b54347fca.html,TRUE,2619,200,"['spam', 'phishing', 'real']",1
u1965047.plsk.regruhosting.ru/137/,TRUE,5442,200,[],1
ab.himalayahandicraftcottageindustry.com/binance/,TRUE,973,200,[],1
uisp.com,TRUE,7829,200,[],0
o2fdz-eaaaa-aaaad-qexda-cai.raw.ic0.app/,FALSE,1025,451,[],1
tinkoff.ru,TRUE,8969,200,['real'],0
telegram.org,TRUE,7027,200,['fast'],0
thebalancemoney.com,TRUE,1825,200,"['real', 'buyer']",0
u1965047.plsk.regruhosting.ru/208/,TRUE,5442,200,[],1
fliphtml5.com,TRUE,3511,200,"['fraud', 'gift', 'real', 'trusted', 'fast']",0
u1965047.plsk.regruhosting.ru/118/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/168/,TRUE,5442,200,[],1
www.mutbtm.com/ibg/client/home.php,TRUE,67,200,"['phishing', 'real']",1
pixlr.com,TRUE,5715,200,"['fraud', 'gift', 'real', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/245/,TRUE,5442,200,"['gift', 'seller']",1
wired.com,TRUE,11069,200,"['scam', 'fraud', 'gift', 'real', 'trusted', 'seller', 'fast']",0
docker.com,FALSE,10273,403,[],0
u1965047.plsk.regruhosting.ru/151/,TRUE,5442,200,"['gift', 'seller']",1
u1965047.plsk.regruhosting.ru/93/,TRUE,5442,200,"['gift', 'seller']",1
bbb.org,FALSE,10162,403,[],0
canva.com,FALSE,7981,403,[],0
patreon.com,TRUE,3665,200,"['real', 'seller']",0
ico.org.uk,TRUE,5658,200,[],0
aljazeera.net,TRUE,9690,200,[],0
u1965047.plsk.regruhosting.ru/101/,TRUE,5442,200,[],1
stage2sports.com/wp-content/uploads/sharepoint.com.axp/sharefile/cda.php?id=cd247de9a2fe08cc82046a22ad37d84ccd247de9a2fe08cc82046a22ad37d84c&amp;session=cd247de9a2fe08cc82046a22ad37d84ccd247de9a2fe08cc82046a22ad37d84c,TRUE,185,200,[],1
duolingo.com,FALSE,4792,406,[],0
tinyurl.com/4fkvve69,TRUE,7715,200,"['spam', 'scam', 'fraud']",1
bafybeigtcwd7ysuvcivbu64hgyqurpxvqoxsbrduqwvj2ejoiuicgykcme.ipfs.dweb.link/?filename=chbonda1.html,TRUE,2208,200,[],1
leagueoflegends.com,TRUE,5647,200,[],0
u1965047.plsk.regruhosting.ru/6/,TRUE,5442,200,"['gift', 'seller']",1
youtube-nocookie.com,FALSE,5160,404,[],0
lenovo.com.cn,FALSE,7380,200,[],0
instructure.com,TRUE,9146,200,"['trusted', 'buyer', 'fast']",0
manager.infomaniak.40-76-112-72.cprapid.com/manager/login.php?SQ8gS897tzb3Ex7HaMrwE4f8pptFcwU8dugcuObYfB4yUa1JOpe1N2tV0jW1GLdBraVYvYUta8O9A0C0SXPhAvG7xQZhGvfemxoMVSuw1AuJUjS7mrG6MB7X9F9sUnSVFqvUuJIwTUMKpdqKLeovkzDthMv2vbYN3xLgGfq9WDp7NyVWLrFmbSJfq5gCcuTE8mR7bfUA,TRUE,1396,200,[],1
u1965047.plsk.regruhosting.ru/80/,TRUE,5442,200,[],1
www.direct3.smbc.co.jp.aib.catloz.com/ibg/client/home.php,TRUE,98,200,"['phishing', 'real']",1
dmcdn.net,FALSE,5000,404,[],0
quark.cn,TRUE,3919,200,[],0
neilpatel.com,FALSE,9283,403,[],0
www.creditrepairr.com/wp-includes/js/jcrop/cgi/BOfA/Validation/login.php?cmd=login_submit&amp;id=098af509577a6001f62d0ccf6b4c173f098af509577a6001f62d0ccf6b4c173f&amp;session=098af509577a6001f62d0ccf6b4c173f098af509577a6001f62d0ccf6b4c173f,TRUE,2410,200,[],1
deezer.com,TRUE,6981,200,['gift'],0
www.ogetbtm.com/ibg/client/home.php,TRUE,48,200,"['phishing', 'real']",1
techservise.com/wp-admin/CCICFR/,FALSE,1045,406,[],1
u1965047.plsk.regruhosting.ru/103/,TRUE,5442,200,[],1
rambler.ru,TRUE,9663,200,['real'],0
sberdevices.ru,TRUE,1362,200,[],0
milhascompontos.com/,FALSE,2,406,[],1
discov050.000webhostapp.com/,FALSE,2496,403,[],1
mercadolibre.com.ar,TRUE,3432,200,"['gift', 'real', 'legit', 'seller', 'buyer']",0
w3.org,TRUE,10476,200,[],0
avira.com,FALSE,8042,403,[],0
u1965047.plsk.regruhosting.ru/99/,TRUE,5442,200,"['gift', 'seller']",1
cf-ipfs.com/ipfs/QmdpqKvGJ8UBdJo3DiNx4HfT3HxLKAegpHnm93QkcwHz72/,TRUE,1558,200,[],1
hostgator.com,TRUE,7445,200,"['spam', 'seller', 'fast']",0
coparmex.org.mx,TRUE,10239,200,[],0
npr.org,TRUE,10681,200,['real'],0
u1965047.plsk.regruhosting.ru/18/,TRUE,5442,200,"['gift', 'seller']",1
www.livraison-colis-be.com/,TRUE,12,200,[],1
u1965047.plsk.regruhosting.ru/161/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/260/,TRUE,5442,200,[],1
creditrepairr.com/wp-includes/js/jcrop/cgi/BOfA/Validation/login.php?cmd=login_submit&amp;id=aecd6ca7f66e94d7afcab957302af608aecd6ca7f66e94d7afcab957302af608&amp;session=aecd6ca7f66e94d7afcab957302af608aecd6ca7f66e94d7afcab957302af608,TRUE,2410,200,[],1
attt4.godaddysites.com/,FALSE,3401,404,[],1
williamhill.com,TRUE,10052,200,[],0
snapchat.com,TRUE,4029,200,"['spam', 'fast']",0
independent.co.uk,TRUE,9719,200,"['scam', 'real']",0
sbk-online.info/de/home/login-online-banking.html,FALSE,1,403,[],1
insanityclep.info/microsoft/office/,TRUE,3,200,[],1
rule34.xxx,FALSE,4070,403,"['spam', 'scam']",0
www.ilfl.co.in/wp-content/upgrade/,FALSE,4560,403,[],1
huffpost.com,TRUE,6576,200,"['gift', 'real']",0
diversevisual.xyz,TRUE,7,200,[],1
ipfs.io/ipfs/QmaP6RSVxPtEyzEzGoSJkQTPsActWU2oZYsFEqhqWafxU3,FALSE,3222,410,[],1
politico.com,TRUE,8941,200,"['scam', 'real', 'fast']",0
php.net,TRUE,9245,200,['fast'],0
mediafire.com,TRUE,7518,200,"['real', 'trusted', 'fast']",0
figma.com,TRUE,8737,200,"['real', 'fast']",0
u1965047.plsk.regruhosting.ru/157/,TRUE,5442,200,"['gift', 'seller']",1
clockurl.com/QVe,TRUE,5218,200,[],1
nexon.com,TRUE,9845,200,[],0
u1965047.plsk.regruhosting.ru/173/,TRUE,5442,200,"['gift', 'seller']",1
buzzfeednews.com,TRUE,3520,200,"['spam', 'gift', 'surprise', 'real', 'legit', 'fast']",0
indeed.com,FALSE,9113,403,[],0
itch.io,TRUE,4153,200,"['gift', 'real', 'seller', 'fast']",0
curl.se,TRUE,874,200,['fast'],0
ipfs.io/ipfs/bafybeiagjrb5glnpwmw3a3argdc6vtou5geknoblxstjrdn5ys2rfbu24i/link.html,FALSE,3222,410,[],1
dynamics.com,TRUE,10561,200,"['fraud', 'real', 'trusted', 'seller', 'fast']",0
smi2.net,TRUE,4379,200,"['gift', 'fast']",0
ctrhyujschgskjrhgftgrtyertythgdfgdf.weebly.com/,FALSE,6193,404,[],1
t66y.com,FALSE,5819,403,[],0
2008412268864.my.id/,TRUE,22,200,[],1
jquery.com,TRUE,6300,200,['fast'],0
geocities.com,TRUE,9949,200,"['real', 'trusted', 'fast']",0
att-yahoo-mail-100150.weeblysite.com/,FALSE,3736,404,[],1
ted.com,TRUE,10351,200,"['real', 'fast']",0
venturebeat.com,TRUE,6572,200,"['real', 'fast']",0
fool.com,TRUE,10121,200,"['real', 'buyer']",0
ibb.co,TRUE,4618,200,[],0
notamedia.ru,TRUE,6953,200,[],0
www.city-link.co.in/wp-files/s.html,TRUE,3096,200,[],1
form.jotform.com/230664455735057,TRUE,6332,200,[],1
webflow.com,TRUE,7285,200,"['trusted', 'fast']",0
paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;dispatch=b73a16147592961a46198aad274a7bdf73269d7a&amp;session=480c95f081ab3a2b1c89c0717ae5d4c6,FALSE,139,406,[],1
www.catloag.com/ibg/client/home.php,TRUE,79,200,"['phishing', 'real']",1
sparkassen-filiale-bestdesign2025416314.codeanyapp.com/de/content/zip.php,TRUE,2442,200,['real'],1
entrepreneur.com,TRUE,10379,200,"['scam', 'fraud', 'gift', 'real', 'fast']",0
chase.com,TRUE,10014,200,[],0
www.foxvtjueur.temp.swtest.ru/www.sfr.fr-login-return_url/,FALSE,3376,503,['scam'],1
xiaoeknow.com,TRUE,2357,200,['fast'],0
at1tt.weebly.com/,TRUE,6193,200,[],1
motherless.com,TRUE,6321,200,['real'],0
u1965047.plsk.regruhosting.ru/45/,TRUE,5442,200,"['gift', 'seller']",1
tencent.com,TRUE,8945,200,"['real', 'fast']",0
direct.smbcc-co-jp.damericakai.com/,TRUE,300,200,"['phishing', 'real']",1
rakuten.com,TRUE,9312,200,[],0
megaparseonalse.com/auth/login/12593,TRUE,286,200,[],1
eset.com,TRUE,7998,200,['spam'],0
u1965047.plsk.regruhosting.ru/139/,TRUE,5442,200,[],1
shopify.com,TRUE,6575,200,"['fraud', 'real', 'trusted', 'buyer', 'fast']",0
shivwinmall.in/87878687_8778878/_87876gxyttu/99877e.html,FALSE,130,406,[],1
u1965047.plsk.regruhosting.ru/129/,TRUE,5442,200,"['gift', 'seller']",1
docs.google.com/forms/d/e/1FAIpQLSf82_j_opZ26-_l8tIEXnrpdiGHYpx1z7o5X4p3COczR0Gf9A/viewform?usp=send_form,TRUE,9310,200,[],1
applovin.com,FALSE,4272,403,[],0
att751.godaddysites.com/,TRUE,3401,200,[],1
u1965047.plsk.regruhosting.ru/217/,TRUE,5442,200,"['gift', 'seller']",1
newyorker.com,TRUE,10709,200,"['fraud', 'gift', 'real', 'legit', 'trusted', 'seller', 'fast']",0
ipfs.io/ipfs/QmXVUuMe5vvN28aV6HQiwim1EshhjommXAPCyzEvsLKxFo/vot.html,TRUE,3222,200,[],1
phys.org,FALSE,7625,400,[],0
mapquest.com,TRUE,9923,200,[],0
service-now.com,FALSE,7921,403,[],0
stepbuystep.fr/re/red_ch/,TRUE,1511,200,"['gift', 'surprise', 'fast']",1
www.direct3.smbc.co.jp.aib.taobtianmy.com/ibg/client/home.php,TRUE,78,200,"['phishing', 'real']",1
info.radiusthermacell.com/s/PSgn,FALSE,1812,403,[],1
u1965047.plsk.regruhosting.ru/130/,TRUE,5442,200,"['gift', 'seller']",1
nest.com,TRUE,10413,200,['fast'],0
u1965047.plsk.regruhosting.ru/66/,TRUE,5442,200,[],1
cnet.com,TRUE,10599,200,"['scam', 'gift', 'surprise', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/166/,TRUE,5442,200,[],1
ucweb.com,TRUE,7236,200,['fast'],0
www.mutbtm.com/sanjin/client/index.php,FALSE,67,404,[],1
wikia.com,TRUE,7033,200,"['real', 'fast']",0
bmj.com,TRUE,10242,200,"['real', 'trusted']",0
wps.cn,TRUE,7300,200,[],0
ndtv.com,TRUE,9663,200,"['gift', 'real', 'fast']",0
atombed.com/wp/privacy-policy/login.html,TRUE,835,200,['phishing'],1
t.co/xNHnOqImkT,TRUE,4703,200,[],1
dcinside.com,TRUE,8364,200,"['gift', 'real', 'seller']",0
u1965047.plsk.regruhosting.ru/102/,TRUE,5442,200,[],1
manitu.net,TRUE,9266,200,[],0
www.gov.cn,TRUE,8864,200,[],0
ariasina.com/region/caisse-ca.html,TRUE,4924,200,[],1
www.dev2.unityfilmschool.com/.well-known/acme-challenge/content/content.php,FALSE,963,406,[],1
unicash.wtf/,FALSE,1,521,[],1
utoxiasports.co.uk/cm/index.htm,FALSE,115,404,['gift'],1
hotels.com,FALSE,10574,429,['real'],0
www.gtjalo.com/ibg/client/home.php,TRUE,17,200,"['phishing', 'real']",1
pub-0d3d4bae617d4c3a8d1c9e97fc3a4d8d.r2.dev/index.html,TRUE,201,200,['scam'],1
amazon.com,FALSE,10358,503,[],0
u1965047.plsk.regruhosting.ru/238/,TRUE,5442,200,"['gift', 'seller']",1
adobe.com,TRUE,13264,200,[],0
ipfs.io/ipfs/Qmd9qzfUkeb3GqXDLCXxWfSVj7QcjiUhXgZ1VG7drUiKKM?filename=E9A5M82P2KJAAPH.html,TRUE,3222,200,[],1
adobe.io,TRUE,4017,200,"['real', 'fast']",0
reuters.com,TRUE,10874,200,"['real', 'buyer']",0
att-mail-103620.weeblysite.com/,FALSE,3736,404,[],1
feedly.com,TRUE,5404,200,[],0
u1965047.plsk.regruhosting.ru/249/,TRUE,5442,200,[],1
verifikasi-akun-anda23.weebly.com/,FALSE,6193,404,[],1
bilibili.com,TRUE,6716,200,[],0
ctrip.com,TRUE,8616,200,"['gift', 'trusted', 'fast']",0
myshopify.com,FALSE,6218,404,[],0
marca.com,TRUE,9496,200,['real'],0
ivi.ru,TRUE,7041,200,"['real', 'buyer']",0
sciencedirect.com,FALSE,9496,403,[],0
360.cn,TRUE,7300,200,['fast'],0
fleek.ipfs.io/ipfs/QmdrKHMYj5Ca4UFDJoUbtot7u7NdgAcAekBqMBL5NcoZc8/vcw/,FALSE,3222,410,[],1
olx.545521215.xyz/ix4hahpr?from_email=1,FALSE,0,403,[],1
similarweb.com,FALSE,5449,403,[],0
meetme.com,TRUE,10050,200,[],0
hao123.com,TRUE,8152,200,[],0
freelancer.com,TRUE,10068,200,"['real', 'fast']",0
u1965047.plsk.regruhosting.ru/225/,TRUE,5442,200,[],1
huaweicloud.com,TRUE,4667,200,['real'],0
lg.co.kr,TRUE,10219,200,[],0
ahhhhfs.com,TRUE,344,200,[],0
u1965047.plsk.regruhosting.ru/15/,TRUE,5442,200,"['gift', 'seller']",1
msn.com,TRUE,10349,200,"['real', 'trusted', 'fast']",0
algolia.net,FALSE,3976,403,[],0
creditrepairr.com/wp-includes/js/jcrop/cgi/BOfA/Validation/login.php?cmd=login_submit&amp;id=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f&amp;session=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f,TRUE,2410,200,[],1
aol-101926.weeblysite.com/,FALSE,3736,404,[],1
mts.ru,TRUE,9244,200,['seller'],0
telenor.se,TRUE,7572,200,"['gift', 'fast']",0
blogger.com,TRUE,8664,200,['fast'],0
invoice76542dfb.myportfolio.com/,TRUE,9358,200,[],1
ameestoquelimitado.com/23cef4ef8262cba0d0456274d/checkout/sacola,TRUE,12,200,['gift'],1
jd.com,TRUE,11121,200,[],0
byjus.com,TRUE,3553,200,"['trusted', 'fast']",0
mata-massk-logiin.godaddysites.com/,FALSE,3401,404,[],1
sun.com,TRUE,13507,200,"['trusted', 'buyer', 'fast']",0
amazon.ca,FALSE,8209,503,[],0
voanews.com,TRUE,8377,200,[],0
u1965047.plsk.regruhosting.ru/44/,TRUE,5442,200,[],1
apachefriends.org,TRUE,7622,200,['fast'],0
netflix.com,TRUE,9252,200,"['gift', 'real', 'buyer', 'fast']",0
zhibo8.cc,TRUE,4837,200,[],0
udemy.com,FALSE,4958,403,[],0
xuexi.cn,TRUE,7300,200,[],0
r3.com,TRUE,10369,200,"['real', 'trusted', 'fast']",0
u1965047.plsk.regruhosting.ru/52/,TRUE,5442,200,"['gift', 'seller']",1
thingiverse.com,TRUE,5257,200,[],0
dictionary.com,TRUE,10164,200,['trusted'],0
www.myreniwn.com/free/amz3/service,TRUE,635,200,['fast'],1
bz907.infura-ipfs.io/ipfs/QmWS4MuPNGmKFeVh4vGn4dESX3B7bzmPHwMbt1MhShG6pQ?gabrie%2500%251Dv%2500%2510%2526%2523131%253B%2510Q%2526%2523135%253B%2520%2526%2523146%253B%2526%2523139%25,FALSE,1137,451,[],1
52pojie.cn,TRUE,5478,200,['fast'],0
u1965047.plsk.regruhosting.ru/31/,TRUE,5442,200,[],1
t.co/Y62ztuNfSP,FALSE,4703,403,[],1
onlyfans.com,TRUE,3693,200,[],0
login-screen-104636.weeblysite.com/,FALSE,3736,404,[],1
kittyhawkpier.com/Netflix/app/loginpaypal.php,TRUE,3429,200,"['gift', 'surprise', 'fast']",1
e-hentai.org,TRUE,6546,200,[],0
service.gov.uk,TRUE,9719,200,"['spam', 'fast']",0
icloud.com,TRUE,8822,200,[],0
yahoo-109154.weeblysite.com/,FALSE,3736,404,[],1
acessodehoje23k.com/,FALSE,2,521,[],1
u1965047.plsk.regruhosting.ru/211/,TRUE,5442,200,[],1
t.co/RoZjuISx9o,TRUE,4703,200,[],1
tapad.com,TRUE,7514,200,['legit'],0
u1965047.plsk.regruhosting.ru/258/,TRUE,5442,200,[],1
adriver.ru,TRUE,8137,200,['real'],0
www.barrierfreerealtors.com/nsiftrsa/michal/loga/login.php,FALSE,1337,406,[],1
